level,text_number,inA2,inB1,inA1,inB2,inC1,kellyA1,kellyA2,kellyB1,kellyB2,kellyC1,kellyC2,simple850,simple1000,simple2000,dale3000,brown10000,infr100i,infr300i,infr500i,infr1000i,infr3000i,infr5000i,infr10000i,infr100,infr300,infr500,infr1000,infr3000,infr5000,infr10000,infr_more_than_5,infr_spoken,lex_physical,lex_abstract,lex_substance,lex_virtual,lex_emotions,lex_names_and_geo,lex_bastards,formula_flesh_kinc,formula_dale,formula_smog,formula_coleman,formula_senter,words,mean_len_word,median_len_word,median_len_sentence,mean_len_sentence,percent_of_long_words,mean_punct_per_sentence,median_punct_per_sentence,tt_ratio,contentPOS,kotoryi/words,modal_verbs,conj_adversative,kotoryi/sentences,passive,A,ADV,ADVPRO,ANUM,APRO,COM,CONJ,INTJ,NUM,PART,PR,S,SPRO,V,наст,непрош,прош,вин,дат,им,пр,род,твор,ед,мн,деепр,изъяв,инф,пов,прич,кр,полн,притяж,1-л,2-л,3-л,жен,муж,сред,несов,сов,действ,страд,неод,од,нп,пе,ADVPRO_sentence,ед_sentence,PR_sentence,дат_sentence,полн_sentence,1-л_sentence,sentences,INTJ_sentence,изъяв_sentence,од_sentence,NUM_sentence,муж_sentence,пр_sentence,жен_sentence,пе_sentence,A_sentence,mean_len_word_in_syllables,страд_sentence,род_sentence,вин_sentence,притяж_sentence,сов_sentence,им_sentence,прош_sentence,V_sentence,нп_sentence,неод_sentence,CONJ_sentence,2-л_sentence,действ_sentence,деепр_sentence,непрош_sentence,SPRO_sentence,несов_sentence,мн_sentence,кр_sentence,3-л_sentence,S_sentence,сред_sentence,наст_sentence,пов_sentence,ANUM_sentence,ADV_sentence,COM_sentence,прич_sentence,инф_sentence,твор_sentence,APRO_sentence,PART_sentence
5,470,0.605,0.672,0.48,0.751,0.847,0.339,0.565,0.667,0.785,0.836,0.847,0.429,0.531,0.525,0.588,0.814,0.345,0.429,0.486,0.633,0.763,0.797,0.847,0.35,0.412,0.463,0.582,0.763,0.785,0.864,0.887,0.045,0.421,0.614,0.035,0.053,0,7,5,15.966,13.673,9.928,6.048,19.402,188,5.973,6,13,13.429,0.245,1.571,1.5,1.46,0.734,0,0,0.214,0,3,0.092,0.027,0.011,0,0.022,0,0.043,0,0.011,0.016,0.152,0.451,0.011,0.163,0,0.027,0.109,0.022,0.033,0.087,0.049,0.071,0.016,0.375,0.174,0,0.103,0.016,0,0.043,0.027,0.109,0,0,0,0.033,0.147,0.31,0.13,0.049,0.098,0.011,0.033,0.402,0.054,0.098,0.043,0.001,0.027,0.011,0.002,0.008,0,14,0,0.007,0.004,0.001,0.022,0.003,0.01,0.003,0.007,2.537,0.002,0.005,0.002,0,0.007,0.006,0.008,0.012,0.007,0.029,0.003,0,0.001,0,0.002,0.001,0.003,0.012,0.002,0.002,0.032,0.009,0,0,0,0.002,0,0.003,0.001,0.001,0.002,0.001
5,471,0.514,0.618,0.432,0.691,0.841,0.336,0.532,0.632,0.85,0.877,0.877,0.341,0.436,0.445,0.518,0.8,0.255,0.405,0.477,0.591,0.741,0.795,0.877,0.259,0.382,0.459,0.564,0.718,0.795,0.845,0.895,0.068,0.535,0.634,0.113,0.042,0.028,2,2,16.82,14.399,10.782,6.735,20.789,226,6.664,6,16.5,14.125,0.274,1.875,2,1.291,0.739,0.005,0,0.188,0.062,0,0.131,0.045,0,0.009,0.032,0,0.05,0,0.009,0.009,0.117,0.387,0.036,0.176,0,0.05,0.068,0.041,0.023,0.086,0.041,0.054,0.099,0.387,0.207,0.009,0.095,0.023,0,0.05,0.027,0.153,0.005,0,0,0.059,0.135,0.347,0.09,0.086,0.095,0.018,0.023,0.306,0.09,0.063,0.086,0,0.024,0.007,0.001,0.01,0,16,0,0.006,0.006,0.001,0.022,0.003,0.008,0.005,0.008,2.695,0.001,0.003,0.003,0,0.006,0.005,0.004,0.011,0.004,0.019,0.003,0,0.001,0.001,0.003,0.002,0.005,0.013,0.002,0.004,0.024,0.006,0,0,0.001,0.003,0,0.003,0.001,0.006,0.002,0.001
5,472,0.5,0.675,0.421,0.785,0.908,0.364,0.531,0.662,0.833,0.873,0.873,0.39,0.518,0.482,0.596,0.851,0.36,0.465,0.513,0.601,0.772,0.829,0.873,0.364,0.456,0.513,0.601,0.781,0.825,0.873,0.908,0.079,0.603,0.588,0.088,0.015,0.015,7,1,22.353,20.02,12.649,6.181,25.881,237,6.131,6,20.5,19.75,0.27,3.167,3,1.469,0.702,0,0,0.417,0,2,0.072,0.047,0.004,0.009,0.03,0,0.085,0,0.013,0.021,0.089,0.4,0.047,0.183,0,0.017,0.106,0.017,0.004,0.051,0.026,0.089,0.068,0.162,0.336,0.004,0.094,0.043,0,0.043,0.03,0.085,0,0,0,0.017,0.128,0.255,0.085,0.089,0.094,0.013,0.03,0.332,0.089,0.072,0.094,0,0.013,0.007,0,0.007,0,12,0,0.008,0.007,0.001,0.021,0.002,0.011,0.008,0.006,2.603,0.002,0.007,0.001,0,0.008,0.004,0.009,0.015,0.006,0.028,0.007,0,0.001,0,0.001,0.004,0.007,0.028,0.002,0.001,0.033,0.007,0,0,0.001,0.004,0,0.004,0.004,0.006,0.002,0.002
5,473,0.459,0.58,0.393,0.711,0.826,0.318,0.436,0.564,0.767,0.81,0.83,0.341,0.387,0.42,0.489,0.797,0.302,0.37,0.43,0.525,0.718,0.777,0.83,0.302,0.361,0.413,0.508,0.698,0.754,0.823,0.869,0.049,0.529,0.647,0.049,0.02,0,5,5,19.105,16.648,11.72,6.405,22.712,311,6.344,6,14,16.368,0.28,2.105,2,1.442,0.735,0.01,0,0.158,0.158,1,0.097,0.048,0.006,0,0.055,0,0.065,0,0.003,0.013,0.11,0.458,0.013,0.132,0,0.016,0.094,0.032,0.01,0.065,0.032,0.081,0.052,0.274,0.245,0,0.097,0.01,0,0.026,0.016,0.11,0,0,0,0.023,0.152,0.268,0.135,0.058,0.074,0,0.023,0.361,0.09,0.048,0.071,0,0.014,0.006,0.001,0.006,0,19,0,0.005,0.005,0,0.014,0.002,0.008,0.004,0.005,2.736,0.001,0.004,0.002,0,0.004,0.003,0.005,0.007,0.003,0.019,0.003,0,0,0,0.001,0.001,0.003,0.013,0.001,0.001,0.024,0.007,0,0,0,0.003,0,0.001,0.001,0.003,0.003,0.001
5,474,0.573,0.668,0.477,0.784,0.869,0.347,0.558,0.678,0.814,0.874,0.879,0.357,0.462,0.432,0.518,0.794,0.312,0.407,0.457,0.538,0.729,0.804,0.879,0.307,0.407,0.447,0.528,0.693,0.789,0.859,0.899,0.04,0.463,0.537,0,0.05,0.013,20,9,27.663,25.425,12.383,6.242,31.425,227,6.203,6,22,25.222,0.203,4,3,1.377,0.758,0.014,0,0.333,0.333,0,0.132,0.018,0.009,0.005,0.032,0,0.05,0,0.009,0.018,0.11,0.493,0.009,0.114,0,0.059,0.018,0.014,0.005,0.091,0.032,0.078,0,0.315,0.137,0,0.073,0.027,0,0.009,0.005,0.137,0,0,0,0.064,0.247,0.288,0.064,0.05,0.059,0,0.009,0.393,0.105,0.05,0.05,0.001,0.035,0.012,0.001,0.015,0,9,0,0.008,0.012,0.001,0.032,0.004,0.027,0.006,0.015,2.441,0.001,0.009,0.002,0,0.007,0.01,0.002,0.013,0.006,0.044,0.006,0,0,0,0.007,0.001,0.006,0.015,0.001,0.007,0.055,0.007,0,0,0.001,0.002,0,0.001,0.003,0,0.004,0.002
5,475,0.577,0.682,0.475,0.796,0.894,0.433,0.633,0.754,0.876,0.904,0.908,0.406,0.527,0.505,0.61,0.852,0.383,0.493,0.548,0.635,0.768,0.846,0.908,0.379,0.487,0.529,0.619,0.753,0.822,0.904,0.932,0.129,0.405,0.581,0.037,0.047,0.023,48,7,18.201,15.999,10.108,5.821,21.541,1673,5.758,6,15.5,15.783,0.216,2.057,2,2.367,0.633,0.006,0.004,0.179,0.094,1,0.083,0.058,0.008,0.006,0.04,0,0.083,0,0.005,0.04,0.137,0.338,0.049,0.154,0,0.057,0.017,0.044,0.017,0.057,0.031,0.046,0.035,0.287,0.171,0.002,0.073,0.042,0.023,0.014,0.015,0.08,0,0.004,0.055,0.055,0.167,0.17,0.074,0.069,0.074,0.004,0.009,0.331,0.019,0.055,0.087,0,0.003,0.001,0,0.001,0,106,0,0.001,0,0,0.002,0,0.002,0.001,0.001,2.418,0,0,0,0,0.001,0.001,0,0.001,0.001,0.003,0.001,0.001,0,0,0.001,0,0.001,0.002,0,0.001,0.003,0.001,0,0,0,0.001,0,0,0,0,0,0
5,476,0.44,0.564,0.376,0.712,0.836,0.3,0.456,0.6,0.84,0.908,0.908,0.408,0.46,0.496,0.5,0.812,0.328,0.404,0.46,0.576,0.78,0.86,0.908,0.32,0.396,0.456,0.572,0.756,0.84,0.9,0.972,0.048,0.403,0.636,0.026,0.052,0.013,9,2,21.249,18.809,13.093,6.645,25.091,259,6.591,6,17.5,18.5,0.309,2,2,1.524,0.722,0,0,0.071,0,1,0.112,0.027,0.004,0,0.031,0,0.054,0,0,0.019,0.147,0.425,0.023,0.158,0,0.081,0.039,0.023,0.015,0.039,0.042,0.077,0.039,0.328,0.158,0.008,0.093,0.023,0.004,0.027,0.015,0.124,0,0,0.004,0.085,0.131,0.266,0.104,0.085,0.054,0.004,0.023,0.409,0.023,0.069,0.077,0,0.023,0.01,0.001,0.009,0,14,0,0.007,0.002,0,0.019,0.003,0.009,0.006,0.008,2.749,0.002,0.006,0.002,0,0.004,0.003,0.003,0.011,0.005,0.029,0.004,0,0,0.001,0.006,0.002,0.006,0.011,0.001,0.006,0.03,0.007,0,0,0,0.002,0,0.002,0.002,0.003,0.002,0.001
5,477,0.557,0.684,0.481,0.759,0.861,0.435,0.599,0.717,0.823,0.869,0.873,0.426,0.498,0.489,0.599,0.806,0.363,0.422,0.502,0.624,0.793,0.827,0.873,0.363,0.435,0.485,0.603,0.751,0.823,0.882,0.895,0.051,0.395,0.531,0,0.025,0.012,15,8,18.328,16.011,10.792,6.25,21.951,268,6.187,6,13,15.765,0.246,1.588,1,1.48,0.704,0.004,0,0.059,0.059,1,0.119,0.008,0.008,0,0.047,0,0.043,0,0.004,0.02,0.15,0.431,0.024,0.146,0,0.055,0.055,0.028,0.016,0.107,0.04,0.059,0.036,0.387,0.162,0.004,0.087,0.012,0.004,0.04,0.028,0.13,0,0.016,0.016,0.071,0.182,0.3,0.087,0.047,0.079,0.004,0.032,0.36,0.071,0.063,0.071,0,0.023,0.009,0.001,0.008,0.001,17,0,0.005,0.004,0,0.018,0.002,0.011,0.004,0.007,2.563,0.002,0.003,0.002,0,0.005,0.006,0.003,0.009,0.004,0.021,0.003,0.001,0,0,0.003,0.001,0.003,0.01,0.002,0.004,0.025,0.005,0,0,0,0,0,0.002,0.001,0.002,0.003,0.001
5,478,0.503,0.637,0.459,0.694,0.866,0.382,0.51,0.618,0.764,0.822,0.841,0.338,0.439,0.433,0.459,0.809,0.331,0.382,0.408,0.484,0.694,0.777,0.841,0.325,0.382,0.395,0.465,0.643,0.764,0.841,0.892,0.076,0.592,0.429,0.061,0,0.02,7,5,16.386,14.023,10.607,6.23,19.908,165,6.158,6,12.5,13.75,0.273,1.5,1,1.352,0.691,0.006,0,0,0.083,1,0.079,0.036,0.006,0,0.061,0,0.03,0,0.012,0.024,0.145,0.394,0.03,0.182,0,0.042,0.091,0.061,0.018,0.085,0.024,0.048,0.012,0.297,0.218,0.012,0.085,0.018,0.006,0.061,0.036,0.103,0,0,0.006,0.048,0.145,0.267,0.079,0.067,0.109,0.024,0.036,0.297,0.103,0.079,0.067,0.001,0.025,0.012,0.002,0.009,0,12,0,0.007,0.009,0.001,0.022,0.002,0.012,0.006,0.007,2.636,0.003,0.004,0.005,0,0.009,0.007,0.008,0.015,0.007,0.025,0.003,0.001,0.002,0.001,0.004,0.003,0.006,0.018,0.003,0.004,0.033,0.007,0,0.001,0,0.003,0,0.005,0.002,0.001,0.005,0.002
5,479,0.666,0.759,0.575,0.858,0.934,0.461,0.674,0.804,0.898,0.916,0.924,0.452,0.59,0.527,0.632,0.885,0.433,0.57,0.629,0.713,0.851,0.89,0.924,0.43,0.551,0.623,0.71,0.834,0.89,0.937,0.949,0.164,0.409,0.616,0.04,0.02,0.045,25,12,16.127,14.016,8.708,5.567,19.328,996,5.495,5,12,13.833,0.183,2.153,2,1.972,0.608,0.007,0.005,0.125,0.097,0,0.089,0.078,0.014,0.005,0.062,0.001,0.078,0,0.001,0.037,0.126,0.298,0.068,0.143,0,0.058,0.035,0.017,0.013,0.062,0.023,0.042,0.022,0.283,0.163,0.003,0.095,0.035,0.003,0.011,0.009,0.09,0,0.036,0.016,0.047,0.123,0.179,0.098,0.09,0.046,0.002,0.004,0.274,0.037,0.065,0.068,0,0.004,0.002,0,0.001,0.001,72,0,0.001,0.001,0,0.002,0,0.002,0.001,0.001,2.293,0,0.001,0,0,0.001,0.001,0,0.002,0.001,0.004,0.001,0,0,0,0.001,0.001,0.001,0.002,0,0.001,0.004,0.001,0,0,0,0.001,0,0,0,0,0.001,0.001
5,480,0.753,0.819,0.665,0.868,0.925,0.59,0.771,0.843,0.923,0.938,0.938,0.449,0.6,0.545,0.649,0.887,0.453,0.591,0.66,0.761,0.87,0.914,0.938,0.447,0.576,0.649,0.728,0.863,0.903,0.935,0.951,0.234,0.497,0.594,0.04,0.051,0.029,7,2,14.256,12.207,7.316,5.28,17.256,1230,5.198,5,11,12.059,0.148,1.784,2,2.591,0.549,0.007,0.004,0.176,0.078,1,0.065,0.061,0.019,0.01,0.049,0,0.082,0,0.016,0.037,0.142,0.283,0.096,0.14,0,0.065,0.041,0.025,0.017,0.078,0.024,0.061,0.019,0.321,0.186,0,0.112,0.02,0.002,0.009,0.014,0.059,0,0.056,0.012,0.067,0.151,0.195,0.061,0.096,0.037,0.002,0.004,0.262,0.045,0.071,0.058,0,0.003,0.001,0,0.001,0.001,102,0,0.001,0,0,0.002,0,0.001,0.001,0.001,2.198,0,0.001,0,0,0,0.001,0,0.001,0.001,0.003,0.001,0,0,0,0.001,0.001,0.001,0.002,0,0.001,0.003,0.001,0,0,0,0.001,0,0,0,0,0,0
5,481,0.707,0.795,0.623,0.876,0.948,0.536,0.731,0.824,0.92,0.933,0.94,0.431,0.578,0.527,0.65,0.899,0.437,0.554,0.629,0.715,0.849,0.899,0.94,0.429,0.538,0.602,0.697,0.83,0.894,0.936,0.959,0.214,0.49,0.626,0.051,0.051,0.031,11,4,15.03,12.92,7.814,5.43,18.112,1812,5.352,5,12,12.761,0.159,2.211,2,2.589,0.596,0.004,0.008,0.246,0.049,1,0.062,0.08,0.018,0.002,0.053,0,0.081,0.001,0.01,0.044,0.104,0.277,0.09,0.177,0,0.078,0.05,0.025,0.01,0.082,0.018,0.048,0.009,0.324,0.165,0.001,0.136,0.033,0.003,0.007,0.01,0.058,0,0.069,0.01,0.066,0.152,0.167,0.079,0.116,0.055,0.002,0.004,0.262,0.041,0.091,0.075,0,0.002,0.001,0,0,0,142,0,0.001,0,0,0.001,0,0.001,0.001,0,2.27,0,0,0,0,0,0.001,0,0.001,0.001,0.002,0.001,0,0,0,0.001,0.001,0.001,0.001,0,0,0.002,0.001,0,0,0,0.001,0,0,0,0,0,0
5,482,0.754,0.838,0.667,0.899,0.947,0.572,0.758,0.85,0.908,0.922,0.928,0.464,0.596,0.548,0.658,0.894,0.451,0.585,0.65,0.728,0.837,0.891,0.928,0.452,0.57,0.638,0.715,0.832,0.884,0.931,0.95,0.208,0.524,0.541,0.077,0.017,0.021,12,7,14.442,12.428,7.054,5.149,17.361,1512,5.068,5,11,12.293,0.135,1.423,1,2.439,0.57,0.005,0.007,0.22,0.057,1,0.059,0.066,0.031,0.003,0.037,0,0.087,0,0.009,0.038,0.123,0.262,0.101,0.183,0,0.076,0.06,0.028,0.012,0.08,0.017,0.049,0.017,0.364,0.12,0.001,0.138,0.038,0.001,0.004,0.007,0.058,0,0.111,0.005,0.043,0.153,0.184,0.04,0.109,0.069,0.001,0.003,0.241,0.036,0.087,0.085,0,0.003,0.001,0,0,0.001,123,0,0.001,0,0,0.001,0,0.001,0.001,0,2.149,0,0,0,0,0.001,0.001,0,0.001,0.001,0.002,0.001,0,0,0,0.001,0.001,0.001,0.001,0,0,0.002,0,0,0,0,0.001,0,0,0,0,0,0
5,483,0.65,0.715,0.555,0.836,0.924,0.444,0.649,0.741,0.907,0.928,0.936,0.428,0.561,0.532,0.641,0.915,0.431,0.549,0.632,0.695,0.852,0.892,0.936,0.43,0.57,0.624,0.696,0.844,0.891,0.943,0.971,0.166,0.459,0.568,0.021,0.021,0.034,23,4,19.804,17.73,9.592,5.378,22.877,790,5.322,5,15,17.556,0.175,1.711,1,2.096,0.594,0.005,0.005,0.222,0.089,1,0.07,0.045,0.011,0.003,0.046,0,0.078,0,0.008,0.041,0.153,0.33,0.066,0.149,0,0.056,0.062,0.026,0.029,0.073,0.037,0.033,0.029,0.309,0.172,0,0.116,0.024,0,0.009,0.009,0.073,0,0.041,0.004,0.046,0.107,0.227,0.093,0.094,0.054,0.004,0.004,0.247,0.096,0.078,0.062,0,0.007,0.003,0.001,0.002,0.001,45,0,0.003,0.002,0,0.005,0.001,0.002,0.001,0.002,2.248,0,0.001,0.001,0,0.001,0.002,0.001,0.003,0.002,0.005,0.002,0,0,0,0.001,0.001,0.002,0.004,0,0.001,0.007,0.002,0,0,0,0.001,0,0,0.001,0.001,0.001,0.001
5,484,0.655,0.738,0.578,0.852,0.917,0.482,0.659,0.736,0.883,0.903,0.909,0.456,0.588,0.541,0.668,0.886,0.464,0.574,0.647,0.715,0.837,0.878,0.909,0.461,0.579,0.64,0.716,0.827,0.87,0.922,0.943,0.178,0.485,0.51,0.044,0.044,0.025,74,27,15.341,13.258,8.507,5.377,18.374,2314,5.3,5,13,13.073,0.185,1.734,1,2.545,0.582,0.006,0.005,0.175,0.085,1,0.068,0.047,0.02,0.006,0.049,0,0.07,0,0.006,0.049,0.126,0.297,0.091,0.17,0,0.049,0.081,0.021,0.022,0.099,0.023,0.031,0.022,0.368,0.143,0.001,0.134,0.024,0.001,0.009,0.012,0.067,0,0.062,0.009,0.051,0.12,0.242,0.075,0.095,0.068,0.001,0.005,0.213,0.096,0.084,0.07,0,0.002,0.001,0,0,0,177,0,0.001,0.001,0,0.001,0,0.001,0,0,2.268,0,0,0,0,0,0.001,0,0.001,0,0.001,0,0,0,0,0,0.001,0.001,0.001,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0
5,485,0.722,0.817,0.648,0.898,0.946,0.563,0.753,0.845,0.923,0.936,0.937,0.489,0.65,0.576,0.693,0.917,0.473,0.621,0.703,0.776,0.877,0.917,0.937,0.472,0.611,0.694,0.771,0.877,0.908,0.951,0.964,0.201,0.424,0.6,0.01,0.029,0.043,52,4,15.241,13.247,7.212,5.132,18.171,1823,5.056,5,13,13.115,0.132,1.353,1,3.049,0.58,0.005,0.01,0.165,0.065,0,0.064,0.06,0.009,0.004,0.053,0,0.091,0,0.008,0.043,0.12,0.292,0.091,0.164,0,0.065,0.044,0.018,0.019,0.096,0.021,0.025,0.038,0.364,0.119,0.003,0.112,0.043,0.002,0.004,0.018,0.05,0.001,0.062,0.004,0.059,0.119,0.232,0.076,0.113,0.045,0.001,0.001,0.201,0.11,0.082,0.074,0,0.003,0.001,0,0,0,139,0,0.001,0.001,0,0.002,0,0.001,0.001,0,2.126,0,0,0,0,0,0.001,0,0.001,0.001,0.001,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.002,0.001,0,0,0,0,0,0,0,0,0,0
5,486,0.67,0.749,0.608,0.848,0.91,0.518,0.689,0.776,0.875,0.893,0.896,0.437,0.563,0.524,0.651,0.874,0.419,0.542,0.628,0.691,0.813,0.86,0.896,0.42,0.539,0.612,0.681,0.813,0.859,0.911,0.932,0.149,0.536,0.567,0.024,0.031,0.017,32,25,17.55,15.425,8.865,5.465,20.653,2166,5.4,5,14,15.254,0.172,1.718,1,2.764,0.612,0.005,0.003,0.197,0.07,6,0.089,0.064,0.014,0.004,0.041,0,0.062,0,0.012,0.041,0.146,0.299,0.068,0.16,0,0.02,0.104,0.029,0.02,0.077,0.038,0.039,0.029,0.314,0.185,0,0.123,0.024,0,0.013,0.013,0.09,0.001,0.043,0.004,0.026,0.165,0.204,0.064,0.076,0.078,0.001,0.011,0.266,0.042,0.074,0.073,0,0.002,0.001,0,0.001,0,142,0,0.001,0,0,0.001,0,0.001,0.001,0.001,2.297,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.002,0,0,0,0,0,0,0.001,0.001,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0
5,487,0.695,0.787,0.593,0.871,0.933,0.5,0.679,0.777,0.882,0.904,0.905,0.439,0.585,0.51,0.638,0.874,0.458,0.587,0.643,0.721,0.836,0.877,0.905,0.459,0.59,0.653,0.728,0.841,0.889,0.935,0.947,0.231,0.453,0.543,0.026,0.052,0.034,39,18,14.732,12.647,8.286,5.467,17.85,1857,5.387,5,11,12.463,0.184,1.577,1,2.621,0.55,0.008,0.01,0.201,0.094,1,0.058,0.06,0.019,0.002,0.043,0,0.093,0,0.005,0.054,0.116,0.24,0.117,0.192,0,0.075,0.073,0.021,0.015,0.092,0.019,0.032,0.028,0.369,0.156,0.001,0.152,0.033,0.001,0.006,0.01,0.057,0,0.091,0.002,0.06,0.104,0.187,0.085,0.117,0.066,0,0.006,0.216,0.054,0.088,0.089,0,0.002,0.001,0,0,0.001,149,0,0.001,0,0,0.001,0,0.001,0.001,0,2.269,0,0,0,0,0,0.001,0,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0.001,0.001,0,0,0.002,0.001,0,0,0,0,0,0,0,0,0,0
5,488,0.739,0.818,0.658,0.87,0.912,0.58,0.743,0.814,0.878,0.895,0.901,0.461,0.62,0.528,0.695,0.89,0.47,0.594,0.655,0.717,0.821,0.868,0.901,0.482,0.595,0.651,0.716,0.828,0.87,0.911,0.929,0.269,0.531,0.371,0.037,0.016,0.012,129,8,10.26,8.31,5.447,4.85,12.917,3767,4.728,4,7,8.189,0.121,1.33,1,3.406,0.599,0.002,0.006,0.183,0.013,5,0.047,0.061,0.028,0.002,0.035,0,0.075,0.001,0.009,0.05,0.107,0.291,0.094,0.2,0,0.039,0.137,0.022,0.01,0.113,0.017,0.019,0.023,0.343,0.156,0.001,0.177,0.018,0.003,0.002,0.005,0.045,0.001,0.063,0.007,0.04,0.173,0.188,0.054,0.132,0.065,0,0.002,0.189,0.086,0.115,0.075,0,0.001,0,0,0,0,460,0,0,0,0,0,0,0,0,0,2.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
5,489,0.734,0.816,0.651,0.893,0.948,0.536,0.728,0.821,0.908,0.926,0.931,0.488,0.615,0.568,0.685,0.913,0.478,0.617,0.678,0.758,0.858,0.9,0.931,0.478,0.604,0.668,0.753,0.859,0.901,0.948,0.966,0.175,0.456,0.569,0.025,0.034,0.04,130,15,18.678,16.639,8.892,5.18,21.598,4433,5.119,5,15,16.48,0.16,1.833,2,3.789,0.558,0.007,0.009,0.301,0.108,6,0.06,0.062,0.027,0.005,0.048,0,0.092,0,0.01,0.038,0.132,0.261,0.09,0.175,0,0.024,0.105,0.037,0.01,0.078,0.022,0.034,0.023,0.364,0.104,0.001,0.129,0.039,0.001,0.005,0.008,0.058,0,0.066,0.005,0.023,0.136,0.208,0.069,0.094,0.078,0.001,0.004,0.233,0.038,0.09,0.071,0,0.001,0,0,0,0,269,0,0,0,0,0.001,0,0.001,0,0,2.199,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
5,490,0.69,0.779,0.584,0.852,0.918,0.508,0.698,0.772,0.876,0.905,0.909,0.464,0.605,0.555,0.637,0.888,0.477,0.595,0.641,0.698,0.842,0.884,0.909,0.473,0.587,0.646,0.702,0.844,0.878,0.937,0.954,0.179,0.484,0.589,0.032,0.021,0.053,9,5,16.946,15.04,7.416,4.931,19.781,537,4.864,4,13.5,14.917,0.123,2.028,2,1.832,0.529,0,0.002,0.333,0,1,0.05,0.05,0.026,0,0.045,0,0.092,0,0.009,0.052,0.135,0.25,0.112,0.178,0,0.03,0.121,0.032,0.019,0.099,0.015,0.015,0.019,0.364,0.108,0.002,0.148,0.022,0.002,0.004,0.009,0.047,0,0.077,0.002,0.034,0.114,0.254,0.064,0.09,0.088,0,0.002,0.185,0.08,0.088,0.079,0.001,0.01,0.004,0.001,0.001,0.002,36,0,0.004,0.002,0,0.007,0,0.003,0.002,0.001,2.03,0,0,0.001,0,0.002,0.003,0.003,0.005,0.002,0.005,0.003,0,0,0,0.001,0.003,0.002,0.003,0,0.001,0.007,0.002,0,0,0,0.001,0,0,0.001,0.001,0.001,0.001
5,491,0.68,0.787,0.583,0.858,0.927,0.494,0.699,0.8,0.899,0.924,0.927,0.469,0.597,0.554,0.642,0.87,0.465,0.586,0.646,0.736,0.845,0.893,0.927,0.461,0.569,0.636,0.719,0.841,0.887,0.932,0.953,0.176,0.366,0.67,0.057,0.036,0.048,27,24,17.315,15.228,9.155,5.364,20.34,2843,5.298,5,13,15.042,0.186,1.884,2,3.069,0.544,0.007,0.004,0.275,0.101,0,0.057,0.066,0.026,0.004,0.05,0,0.095,0,0.004,0.045,0.132,0.237,0.1,0.185,0,0.032,0.109,0.017,0.015,0.073,0.026,0.036,0.034,0.355,0.126,0.005,0.135,0.038,0.001,0.007,0.006,0.058,0,0.066,0.006,0.029,0.16,0.139,0.08,0.097,0.086,0.001,0.005,0.211,0.039,0.107,0.067,0,0.002,0.001,0,0,0,189,0,0.001,0,0,0.001,0,0.001,0,0,2.273,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
5,492,0.643,0.743,0.568,0.84,0.929,0.492,0.664,0.772,0.919,0.934,0.939,0.432,0.594,0.518,0.63,0.849,0.466,0.592,0.639,0.703,0.824,0.875,0.939,0.47,0.584,0.639,0.701,0.814,0.869,0.942,0.955,0.228,0.405,0.649,0.087,0.033,0.033,14,9,18.243,16.19,9.163,5.281,21.234,2066,5.218,5,16,16.016,0.175,2.186,2,2.893,0.543,0.006,0.008,0.271,0.093,0,0.058,0.063,0.02,0.005,0.053,0,0.093,0,0.008,0.052,0.128,0.252,0.098,0.169,0,0.073,0.041,0.019,0.01,0.067,0.026,0.036,0.031,0.36,0.114,0.004,0.122,0.037,0,0.007,0.007,0.057,0,0.068,0.015,0.07,0.111,0.199,0.066,0.117,0.042,0.002,0.002,0.232,0.041,0.09,0.068,0,0.003,0.001,0,0,0.001,129,0,0.001,0,0,0.002,0,0.001,0.001,0,2.228,0,0,0,0,0,0.001,0,0.001,0.001,0.002,0.001,0,0,0,0.001,0.001,0.001,0.001,0,0.001,0.002,0.001,0,0,0,0,0,0,0,0,0,0
